AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.57,0.00,0.00,0.00,22.73,0.00,10.42
25-29,0.00,13.37,0.00,0.00,0.00,20.75,10.00,14.08
30-34,0.00,13.41,0.00,0.00,0.00,14.29,16.67,13.39
35-39,0.00,19.59,0.00,0.00,0.00,17.14,8.33,18.93
40-44,0.00,17.93,0.00,0.00,0.00,15.87,11.11,17.36
45-49,0.00,26.81,0.00,0.00,100.0,20.00,11.11,25.12
50-54,100.0,30.65,0.00,0.00,33.33,24.21,60.00,30.43
55-59,0.00,33.25,0.00,0.00,33.33,31.34,28.57,32.50
60-64,0.00,39.66,100.0,0.00,0.00,38.50,18.18,38.96
65-OVER,0.00,42.14,40.00,0.00,50.00,48.89,30.77,44.49
TOTAL,14.29,27.07,23.08,0.00,23.53,36.65,22.13,29.08
