PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BA,0.00,2.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,98.00,0.00,85.00,54.00,329.0
BV,0.00,1.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,1.000,0.00,0.00,90.00,100.0,0.00,15.00,6.000,216.0
CN,0.00,5.000,6.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,64.00,65.00,0.00,312.0,138.0,591.0
CS,0.00,10.00,3.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1.000,0.00,0.00,325.0,275.0,0.00,261.0,109.0,986.0
CT,0.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,75.00,0.00,0.00,0.00,158.0
HF,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,0.00,61.00,45.00,0.00,10.00,6.000,125.0
HI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,36.00,0.00,1.000,0.00,79.00
LS,0.00,3.000,5.000,0.00,1.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.0,152.0,0.00,30.00,17.00,356.0
PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,27.00,0.00,1.000,1.000,66.00
PE,0.00,7.000,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,2.000,0.00,1.000,261.0,215.0,0.00,212.0,91.00,798.0
SC,0.00,1.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,62.00,0.00,15.00,11.00,143.0
TOTAL,0.00,29.00,29.00,0.00,1.000,0.00,0.00,1.000,0.00,0.00,2.000,4.000,0.00,5.000,1.000,1.000,1249.0,1150.0,0.00,942.0,433.0,3847.0
