AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,0.00,18.18,50.00,0.00,18.19,12.50,17.11
25-29,50.00,11.11,11.11,0.00,0.00,12.82,10.19,12.65
30-34,33.33,16.67,0.00,0.00,28.57,19.36,16.67,19.18
35-39,0.00,0.00,33.33,0.00,0.00,25.77,27.87,25.34
40-44,0.00,0.00,14.29,0.00,0.00,26.33,29.85,26.09
45-49,0.00,0.00,12.50,0.00,0.00,30.88,22.00,29.98
50-54,0.00,33.33,0.00,0.00,0.00,32.51,22.37,31.42
55-59,0.00,0.00,0.00,0.00,0.00,44.81,28.85,43.57
60-64,100.0,0.00,16.67,0.00,0.00,47.67,40.91,46.83
65-OVER,50.00,7.690,0.00,0.00,20.00,41.51,46.60,41.45
TOTAL,20.59,7.020,12.96,20.00,10.71,32.17,23.45,31.15
