AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,12.53,0.00,100.0,0.00,17.96,14.67,16.03
25-29,0.00,11.67,7.14,0.00,0.00,16.62,30.43,15.30
30-34,0.00,19.76,42.86,0.00,100.0,23.88,31.25,23.07
35-39,28.57,22.64,20.00,0.00,33.33,32.32,20.00,29.57
40-44,20.00,30.05,60.00,33.33,37.50,34.31,22.22,33.14
45-49,25.00,36.71,12.50,33.33,50.00,40.99,29.41,39.62
50-54,25.00,36.08,42.86,0.00,50.00,45.64,31.25,42.72
55-59,0.00,43.71,14.29,0.00,100.0,49.33,0.00,47.31
60-64,40.00,47.68,57.14,0.00,0.00,53.77,33.33,51.96
65-OVER,18.18,50.40,37.50,0.00,0.00,59.13,20.00,56.64
TOTAL,16.67,33.59,24.10,18.75,32.26,40.84,21.36,38.53
