PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
25,27.19,31.25,0.00,29.40
26,36.96,39.66,33.33,38.33
27,33.90,35.25,0.00,34.59
28,14.61,18.72,50.00,17.05
29,28.00,29.69,0.00,28.91
30,31.43,33.65,100.0,32.66
31,26.73,31.55,0.00,29.42
32,32.18,33.59,0.00,32.93
33,26.99,32.45,0.00,30.05
34,25.42,29.86,0.00,27.92
35,34.48,33.16,0.00,33.70
36,40.17,41.22,0.00,40.69
37,44.09,45.83,0.00,45.00
38,31.73,35.62,0.00,33.89
39,24.09,28.76,0.00,26.78
40,20.73,28.38,0.00,25.24
41,29.43,33.43,0.00,31.62
42,32.07,34.20,100.0,33.24
43,40.18,43.38,0.00,41.86
44,37.39,41.54,0.00,39.61
45,36.13,40.43,0.00,38.40
46,30.40,37.70,0.00,34.52
47,35.05,43.67,0.00,39.65
48,38.32,40.39,0.00,39.39
49,24.34,31.54,0.00,28.57
50,34.30,36.17,50.00,35.34
51,36.80,39.56,0.00,38.29
52,41.62,44.41,0.00,43.09
53,31.44,36.82,0.00,34.37
54,22.84,24.91,0.00,24.03
55,44.95,45.55,50.00,45.27
56,37.56,41.22,0.00,39.54
57,37.99,40.09,0.00,39.10
58,39.86,41.33,50.00,40.65
59,30.29,32.52,0.00,31.50
60,39.48,41.71,0.00,40.68
61,33.76,37.24,0.00,35.73
62,43.73,48.12,0.00,46.02
TOTAL,32.25,35.26,16.28,33.90
