PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
0001,15.59,19.70,0.00,17.94
0002,29.81,30.14,100.0,30.03
0007,32.64,31.80,0.00,32.16
0008,42.47,38.69,0.00,40.55
0009,41.12,33.33,0.00,36.82
0010,39.51,35.11,0.00,37.07
0011,42.47,41.75,0.00,42.07
0012,37.64,35.81,0.00,36.71
0013,47.34,42.21,0.00,44.70
0014,38.94,39.12,0.00,39.03
0015,32.19,30.96,0.00,31.54
0016,37.22,41.36,0.00,39.50
0017,37.42,34.55,0.00,35.84
0018,47.49,45.45,0.00,46.42
0019,32.73,31.03,0.00,31.79
0020,38.50,35.45,11.11,36.60
0021,40.82,43.36,0.00,42.18
0022,34.87,35.75,0.00,35.32
0023,37.66,38.18,0.00,37.94
TOTAL,33.20,32.36,23.08,32.73
