PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0001,0.00,15.92,8.200,0.00,0.00,28.79,9.330,17.94
0002,6.450,16.16,10.00,0.00,16.67,38.69,17.95,30.03
0007,7.690,10.76,6.150,0.00,11.11,38.57,19.57,32.16
0008,0.00,21.57,0.00,0.00,0.00,43.09,34.00,40.55
0009,0.00,31.91,5.000,0.00,33.33,43.12,22.22,36.82
0010,0.00,23.95,33.33,0.00,14.29,47.81,16.00,37.07
0011,0.00,21.50,13.79,0.00,50.00,47.10,12.12,42.07
0012,0.00,16.67,27.27,0.00,57.14,37.82,33.33,36.71
0013,0.00,33.33,50.00,0.00,0.00,46.52,15.79,44.70
0014,20.00,25.51,2.040,0.00,33.33,43.27,11.94,39.03
0015,25.00,12.50,8.700,0.00,0.00,36.87,23.08,31.54
0016,0.00,10.53,66.67,0.00,66.67,41.57,12.50,39.50
0017,0.00,22.88,15.79,0.00,0.00,39.04,22.22,35.84
0018,0.00,22.73,40.00,0.00,0.00,48.63,26.67,46.42
0019,25.00,20.54,5.060,0.00,14.29,36.30,17.07,31.79
0020,0.00,23.38,10.00,0.00,14.29,41.10,14.89,36.60
0021,0.00,29.41,0.00,0.00,0.00,45.05,22.22,42.18
0022,0.00,0.00,16.67,0.00,0.00,38.60,23.81,35.32
0023,0.00,17.50,12.90,0.00,100.0,40.56,23.33,37.94
TOTAL,8.140,17.24,9.680,0.00,20.00,40.24,18.15,32.73
