AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.20,9.22,0.00,12.00,16.50,8.33,12.26
25-29,10.00,5.72,7.69,0.00,4.55,13.36,18.92,10.44
30-34,0.00,14.45,6.67,0.00,0.00,20.27,11.11,17.76
35-39,0.00,15.88,12.50,0.00,11.11,25.50,0.00,21.83
40-44,0.00,14.76,15.00,66.67,22.22,26.45,0.00,22.18
45-49,23.08,17.07,2.44,0.00,22.22,30.97,26.32,26.11
50-54,0.00,17.57,13.79,50.00,16.67,35.22,5.88,29.42
55-59,22.22,21.69,9.52,0.00,0.00,38.31,10.53,32.88
60-64,37.50,24.57,18.75,0.00,10.00,45.63,33.33,39.75
65-OVER,16.67,28.91,17.39,0.00,15.38,42.13,33.33,39.10
TOTAL,10.68,16.56,9.80,20.00,11.50,31.48,13.55,26.37
