PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HAZLEHURST,0.00,15.38,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,28.49,32.15,0.00,33.65,31.88,30.47
ALTAMAHA 1,0.00,50.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,48.86,46.37,0.00,25.00,29.41,45.49
ALTAMAHA 2,0.00,30.00,22.22,0.00,50.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,37.59,40.33,0.00,33.33,0.00,38.22
BLACKBURN 1,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,10.53,0.00,50.00,0.00,0.00,24.62,33.98,0.00,25.40,22.22,26.75
BLACKBURN 2,0.00,28.57,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,0.00,0.00,0.00,0.00,0.00,34.33,38.67,0.00,20.00,0.00,36.06
WHITEHEAD 1,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,11.11,0.00,0.00,0.00,0.00,34.58,39.63,0.00,28.00,30.19,34.48
WHITEHEAD 2,0.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,0.00,34.29,36.88,0.00,25.00,18.75,34.31
OCMULGEE 1,0.00,11.11,28.57,0.00,50.00,33.33,0.00,0.00,0.00,0.00,44.44,33.33,0.00,0.00,0.00,0.00,44.30,44.14,0.00,29.90,14.55,41.30
OCMULGEE 2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.51,31.67,0.00,37.21,21.62,29.93
TOTAL,0.00,22.95,11.76,0.00,13.33,11.11,0.00,0.00,0.00,0.00,17.39,10.94,0.00,16.67,0.00,0.00,36.34,39.03,0.00,31.59,27.48,35.46
