AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.570,20.00,0.00,0.00,15.01,10.77,13.14
25-29,0.00,5.980,0.00,0.00,16.67,18.97,11.54,16.59
30-34,0.00,12.84,0.00,0.00,25.00,22.60,13.04,20.52
35-39,0.00,9.760,30.00,0.00,0.00,25.72,20.45,23.60
40-44,0.00,18.39,10.00,0.00,0.00,32.57,23.08,30.41
45-49,50.00,16.83,0.00,0.00,25.00,33.66,14.71,30.63
50-54,0.00,28.30,0.00,0.00,20.00,36.57,20.59,34.63
55-59,0.00,34.91,0.00,100.0,20.00,40.91,26.92,39.64
60-64,0.00,30.12,20.00,0.00,0.00,47.75,23.53,45.17
65-OVER,0.00,40.11,0.00,0.00,0.00,46.46,18.92,45.32
TOTAL,3.850,21.29,10.42,11.11,11.90,34.65,16.80,32.19
