PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SENOIA,22.22,32.21,25.40,0.00,45.00,40.56,29.42,38.44
MORELAND,11.11,32.21,40.00,0.00,62.50,47.02,33.97,44.84
PINE ROAD,22.22,30.39,25.00,100.0,33.33,42.52,32.76,40.78
DRESDEN,50.00,45.65,50.00,0.00,0.00,44.43,25.37,42.71
NEWNAN,0.00,20.54,12.50,0.00,14.29,40.82,14.40,28.65
SHARPSBURG,12.50,31.42,24.32,100.0,24.24,40.32,27.44,38.26
FISCHER ROAD,18.75,40.11,21.00,0.00,9.38,39.36,28.85,37.41
CEDAR CREEK,14.81,36.81,35.29,0.00,21.05,43.05,26.60,40.89
GRANTVILLE,15.38,24.50,18.18,0.00,20.00,33.54,20.38,30.24
HARALSON,22.22,30.46,35.71,0.00,20.00,40.64,29.89,38.49
WELCOME,0.00,31.62,16.67,0.00,36.84,39.79,28.95,37.75
PANTHER CREEK,25.00,32.05,27.03,0.00,15.00,37.04,19.59,34.86
RAYMOND,66.67,30.25,21.43,0.00,54.55,43.20,31.71,41.07
TURIN,27.27,28.88,30.30,0.00,16.67,42.79,28.38,39.69
SMOKEY ROAD,0.00,18.68,27.78,0.00,18.75,36.91,22.27,29.14
TURKEY CREEK,20.00,25.20,24.07,0.00,26.32,31.46,27.19,28.83
CENTRAL,22.22,16.38,6.45,0.00,18.18,22.69,12.04,17.43
ARTS CENTRE,13.53,31.48,23.47,0.00,16.00,39.87,32.67,37.16
GREENTOP,17.39,23.84,13.73,0.00,38.46,39.84,16.76,34.23
EXPO CENTER,0.00,18.78,10.34,0.00,0.00,44.35,21.62,39.00
WHITE OAK,25.00,34.99,16.13,0.00,26.19,37.84,26.65,35.70
MADRAS,20.00,30.33,31.75,0.00,31.82,40.82,29.59,37.86
CANNONGATE,24.14,31.62,34.48,0.00,34.62,46.52,35.15,44.49
WESTSIDE,0.00,27.93,20.00,0.00,50.00,32.26,12.31,28.18
NORTHSIDE,12.50,31.96,25.71,0.00,33.33,46.39,23.19,41.82
THOMAS CROSSROADS,17.14,31.37,21.59,0.00,34.38,42.65,34.86,40.59
COWETA CENTRAL,0.00,36.89,16.13,0.00,40.00,46.67,25.60,43.24
JEFFERSON PARKWAY,5.67,20.79,13.89,0.00,17.57,26.33,17.75,22.82
TOTAL,14.81,25.69,21.12,10.53,24.20,39.98,26.23,35.88
