PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
03,41.57,41.55,50.00,41.57
04,22.71,25.05,0.00,24.10
05,45.18,45.02,0.00,45.08
06,52.13,50.77,0.00,51.41
07,34.56,33.55,0.00,34.03
08,43.83,45.93,0.00,44.91
09,37.77,39.39,0.00,38.64
10,47.71,49.18,0.00,48.50
11,38.23,37.27,0.00,37.72
12,47.90,49.10,0.00,48.53
13,45.06,44.01,0.00,44.52
14,40.71,41.30,0.00,41.05
15,38.52,35.75,0.00,37.15
16,38.08,33.77,0.00,35.79
19,41.50,38.27,0.00,39.68
21,28.06,28.58,0.00,28.36
22,37.66,36.93,0.00,37.27
99999,0.00,0.00,0.00,0.00
TOTAL,37.41,36.52,14.29,36.91
