AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,13.76,0.00,0.00,20.00,16.58,10.00,14.50
25-29,0.00,14.50,0.00,0.00,0.00,14.62,20.00,14.76
30-34,0.00,21.10,0.00,0.00,0.00,15.42,9.520,17.40
35-39,0.00,25.14,66.67,0.00,0.00,20.22,28.57,23.17
40-44,0.00,30.32,0.00,0.00,0.00,27.88,21.43,28.50
45-49,0.00,34.78,0.00,0.00,0.00,32.02,20.00,32.31
50-54,50.00,32.16,25.00,0.00,0.00,31.82,27.59,31.72
55-59,50.00,39.67,0.00,0.00,100.0,39.17,21.21,38.65
60-64,0.00,51.02,0.00,0.00,100.0,50.15,35.29,49.92
65-OVER,0.00,44.89,0.00,0.00,0.00,48.81,25.00,46.75
TOTAL,14.29,32.09,12.00,0.00,22.73,35.16,21.57,33.06
