AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.34,33.33,0.00,12.50,19.73,21.25,14.96
25-29,0.00,13.55,0.00,100.0,0.00,18.25,12.00,14.97
30-34,0.00,14.72,0.00,0.00,0.00,29.24,13.33,19.55
35-39,0.00,22.68,0.00,0.00,0.00,34.51,12.50,26.47
40-44,0.00,22.39,25.00,0.00,0.00,36.65,13.16,27.01
45-49,0.00,29.03,100.0,0.00,0.00,48.08,18.42,36.23
50-54,0.00,31.71,0.00,0.00,0.00,46.19,40.91,37.64
55-59,50.00,36.86,25.00,0.00,0.00,48.56,22.22,41.48
60-64,33.33,42.61,0.00,0.00,50.00,56.71,55.88,49.10
65-OVER,0.00,42.26,25.00,0.00,40.00,52.61,30.65,47.44
TOTAL,15.38,28.44,22.73,50.00,17.39,43.65,24.14,34.50
