AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,11.11,13.37,33.33,0.00,0.00,14.45,8.33,13.65
25-29,50.00,15.53,0.00,0.00,0.00,18.04,15.38,16.63
30-34,0.00,16.43,25.00,0.00,0.00,24.51,12.50,20.65
35-39,0.00,21.90,18.18,0.00,0.00,31.72,25.00,27.30
40-44,0.00,21.30,11.11,50.00,0.00,26.20,11.11,23.58
45-49,0.00,36.70,33.33,0.00,0.00,25.10,35.71,28.50
50-54,50.00,29.09,28.57,0.00,80.00,35.50,20.00,33.20
55-59,0.00,32.12,25.00,0.00,25.00,34.83,27.27,33.46
60-64,0.00,38.05,100.0,0.00,0.00,44.40,25.00,41.87
65-OVER,0.00,35.53,27.27,0.00,0.00,45.16,36.36,41.78
TOTAL,8.82,26.52,21.21,14.29,21.74,32.91,21.48,30.11
