AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.50,0.00,0.00,0.00,21.26,9.09,17.08
25-29,0.00,18.65,0.00,0.00,0.00,18.22,10.00,18.02
30-34,0.00,23.24,0.00,0.00,0.00,27.50,30.00,25.30
35-39,0.00,29.74,0.00,0.00,0.00,32.09,12.50,30.36
40-44,0.00,32.00,0.00,0.00,0.00,36.75,14.29,33.96
45-49,0.00,29.38,0.00,0.00,0.00,35.56,42.86,32.72
50-54,0.00,39.84,0.00,0.00,0.00,42.73,8.33,40.56
55-59,0.00,41.20,0.00,0.00,33.33,48.32,27.27,44.64
60-64,100.0,55.27,0.00,0.00,100.0,53.89,22.22,54.12
65-OVER,0.00,44.74,0.00,0.00,0.00,54.41,53.33,51.04
TOTAL,8.33,33.84,0.00,0.00,11.76,41.60,20.93,37.68
