AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.850,14.29,0.00,0.00,19.96,7.640,13.64
25-29,0.00,9.920,14.29,0.00,0.00,18.83,12.50,14.46
30-34,100.0,13.20,0.00,0.00,0.00,20.43,6.900,16.67
35-39,12.50,23.50,7.690,0.00,0.00,24.49,16.13,23.46
40-44,16.67,25.41,0.00,0.00,0.00,30.08,25.81,27.89
45-49,0.00,23.46,50.00,0.00,0.00,34.12,21.62,29.90
50-54,0.00,26.99,0.00,0.00,33.33,43.12,19.44,35.94
55-59,0.00,31.27,0.00,0.00,0.00,46.42,25.81,40.04
60-64,50.00,35.51,100.0,0.00,100.0,51.74,38.46,45.97
65-OVER,11.11,40.23,50.00,100.0,0.00,56.84,36.84,51.75
TOTAL,11.90,24.35,20.99,50.00,7.690,39.56,16.98,32.91
