AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.600,0.00,0.00,0.00,18.48,10.53,14.72
25-29,0.00,7.030,0.00,0.00,0.00,15.24,10.00,11.97
30-34,0.00,12.17,0.00,0.00,0.00,19.62,30.77,17.46
35-39,0.00,14.95,0.00,0.00,0.00,25.65,37.50,22.41
40-44,0.00,25.45,0.00,0.00,0.00,29.15,22.22,27.41
45-49,0.00,15.38,0.00,0.00,0.00,28.12,33.33,23.84
50-54,0.00,28.23,0.00,0.00,0.00,37.76,20.00,33.96
55-59,0.00,30.25,0.00,0.00,0.00,31.47,20.00,30.64
60-64,0.00,35.85,0.00,0.00,0.00,43.27,0.00,40.34
65-OVER,0.00,35.63,0.00,0.00,0.00,40.06,37.50,38.88
TOTAL,0.00,22.65,0.00,0.00,0.00,31.27,21.69,28.17
