AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.61,14.29,0.00,22.22,19.02,12.50,14.61
25-29,28.57,10.30,0.00,0.00,25.00,16.03,18.64,14.19
30-34,0.00,14.80,13.33,0.00,0.00,23.94,15.91,20.13
35-39,16.67,18.33,0.00,0.00,25.00,25.36,27.27,22.84
40-44,0.00,23.33,25.00,0.00,0.00,31.83,30.77,29.16
45-49,0.00,28.28,8.33,0.00,0.00,35.83,29.27,32.78
50-54,25.00,26.51,22.22,100.0,0.00,36.68,20.00,32.87
55-59,0.00,31.32,20.00,0.00,33.33,48.41,42.00,44.12
60-64,20.00,38.26,16.67,0.00,0.00,53.35,46.15,50.15
65-OVER,33.33,43.80,33.33,100.0,33.33,59.16,47.78,56.97
TOTAL,11.67,25.10,13.51,40.00,19.05,43.93,29.19,38.60
