AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.720,14.29,0.00,18.18,22.39,13.64,19.65
25-29,20.00,13.08,11.76,0.00,0.00,19.65,15.08,18.41
30-34,0.00,13.64,26.67,0.00,33.33,30.55,20.86,27.89
35-39,14.29,17.09,7.140,0.00,0.00,38.33,24.74,34.69
40-44,16.67,38.46,22.22,0.00,28.57,38.67,21.35,37.28
45-49,9.090,27.18,18.18,0.00,100.0,45.35,28.26,42.66
50-54,14.29,28.99,22.22,0.00,12.50,45.98,37.18,43.70
55-59,57.14,31.15,37.50,0.00,100.0,50.07,31.65,47.75
60-64,44.44,38.05,60.00,0.00,25.00,55.33,37.84,53.05
65-OVER,46.15,39.71,20.00,50.00,55.56,55.56,39.32,53.67
TOTAL,24.05,26.77,19.29,20.00,27.03,42.83,24.75,39.96
