PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LOCKHART,0.00,31.06,0.00,0.00,0.00,37.03,15.56,33.68
EMIT,0.00,20.58,14.29,100.0,40.00,35.38,23.68,31.84
STATESBORO,19.35,16.10,30.56,0.00,9.09,35.14,15.62,25.00
PORTAL,0.00,21.52,20.00,0.00,80.00,35.61,15.48,30.55
FAIR,21.88,13.63,18.18,0.00,17.95,37.02,19.51,30.98
CHURCH,25.00,15.11,18.18,0.00,9.68,36.87,17.87,27.60
PITTMAN PARK,3.92,8.21,14.43,50.00,15.18,21.26,18.49,16.12
LEEFIELD,33.33,15.38,50.00,0.00,20.00,35.97,33.87,34.74
BLITCH,0.00,32.78,0.00,0.00,33.33,47.10,25.00,43.78
HAGIN,60.00,20.13,18.18,0.00,0.00,39.09,20.65,31.74
BROOKLET,7.69,16.83,26.32,0.00,55.56,37.37,22.54,33.41
STILSON,33.33,23.68,0.00,0.00,0.00,34.22,17.69,31.88
BAY,25.00,22.08,28.57,0.00,16.67,39.64,21.98,37.13
NEVILS,0.00,17.91,0.00,0.00,33.33,39.14,13.33,33.92
SINKHOLE,0.00,11.43,0.00,0.00,50.00,46.07,15.62,40.75
REGISTER,0.00,14.80,40.00,0.00,0.00,36.97,16.36,28.01
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,16.52,15.20,18.60,20.00,18.35,35.31,19.22,28.51
