AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.43,25.00,0.00,33.33,21.05,8.330,15.62
25-29,0.00,11.66,0.00,0.00,0.00,14.86,12.50,12.30
30-34,0.00,10.23,0.00,0.00,0.00,21.67,22.22,13.25
35-39,0.00,20.45,0.00,0.00,0.00,40.00,25.00,25.90
40-44,0.00,20.15,0.00,0.00,0.00,50.00,20.00,31.44
45-49,0.00,24.39,0.00,0.00,25.00,50.00,0.00,34.40
50-54,0.00,23.79,100.0,0.00,0.00,45.45,0.00,30.97
55-59,0.00,26.40,0.00,33.33,0.00,56.94,12.50,38.31
60-64,0.00,32.29,0.00,100.0,0.00,64.86,0.00,45.69
65-OVER,0.00,33.66,0.00,100.0,0.00,54.23,25.00,44.68
TOTAL,0.00,22.94,25.00,50.00,11.11,48.19,11.49,32.31
