PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BARWICK,33.92,32.89,0.00,33.39
BOSTON,25.94,29.13,0.00,27.65
CENTRAL,30.19,32.01,0.00,31.20
COOLIDGE,31.51,34.34,0.00,33.01
DOUGLASS,16.87,21.05,50.00,19.42
ELLABELLE,40.15,37.26,0.00,38.62
FIRE STATION #2,40.06,39.35,0.00,39.62
GATLIN CREEK,35.74,35.15,0.00,35.40
HARPER,21.68,26.25,0.00,24.27
JERGER,36.66,38.30,0.00,37.56
MEIGS,27.30,28.96,0.00,28.18
MERRILVILLE,31.45,35.86,0.00,33.86
METCALFE,33.79,34.42,0.00,34.11
NEW COVENANT,33.65,35.91,0.00,34.86
OCHLOCKNEE,30.55,31.24,0.00,30.88
PATTEN,38.92,40.00,0.00,39.49
PAVO,37.62,38.16,0.00,37.92
REMINGTON ESC,28.34,29.48,0.00,28.98
RESOURCE CENTER,21.61,28.17,0.00,25.35
SCOTT,38.30,36.91,0.00,37.47
88888,0.00,10.00,0.00,3.70
99999,0.00,0.00,0.00,0.00
TOTAL,30.87,32.23,6.67,31.61
