AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,10.47,16.67,0.00,16.67,21.61,6.67,15.59
25-29,0.00,7.45,33.33,0.00,0.00,20.00,15.79,14.40
30-34,0.00,10.40,33.33,0.00,0.00,26.58,22.73,19.74
35-39,0.00,20.57,0.00,0.00,0.00,36.57,18.75,28.49
40-44,0.00,19.42,0.00,100.0,0.00,38.71,19.05,30.53
45-49,0.00,22.75,0.00,0.00,0.00,40.67,33.33,33.63
50-54,0.00,29.65,0.00,0.00,0.00,38.21,25.00,34.54
55-59,0.00,26.50,20.00,0.00,0.00,43.07,35.71,35.80
60-64,0.00,35.00,0.00,0.00,0.00,47.41,33.33,41.83
65-OVER,25.00,39.57,0.00,0.00,0.00,49.03,22.73,45.41
TOTAL,9.09,24.69,19.05,50.00,10.00,39.40,19.42,32.74
