AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,16.94,0.0,6.01,4.63,10.81
25-29,0.0,0.0,15.38,0.0,100.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.66,18.54,0.0,6.09,4.18,9.74
30-34,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.67,0.0,0.0,17.19,25.36,0.0,7.56,4.83,12.93
35-39,0.0,0.0,27.27,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27,24.87,0.0,12.38,5.46,16.41
40-44,0.0,14.29,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,29.0,0.0,14.12,9.09,20.15
45-49,0.0,30.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.33,0.0,50.0,0.0,0.0,32.87,39.37,0.0,17.6,13.94,27.05
50-54,0.0,14.29,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,45.61,0.0,20.3,15.61,30.97
55-59,0.0,14.29,27.27,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,38.81,41.52,0.0,21.96,22.68,32.34
60-64,0.0,11.11,8.33,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,47.16,56.31,0.0,25.75,18.95,40.7
65-OVER,0.0,30.43,44.44,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,30.0,0.0,47.74,56.1,0.0,25.53,25.44,44.05
TOTAL,0.0,16.04,19.27,0.0,26.67,16.67,0.0,0.0,50.0,0.0,5.56,3.45,0.0,18.42,9.09,0.0,35.45,40.68,0.0,15.01,12.4,27.03
