PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
001,34.21,35.04,22.22,34.63
002,25.35,32.34,20.00,29.19
003,32.33,33.61,33.33,33.02
004,29.22,27.87,50.00,28.51
005,40.21,42.90,0.00,41.52
006,31.31,32.87,0.00,32.12
007,31.10,34.63,10.00,32.85
008,40.50,41.55,16.67,41.01
009,37.22,36.97,42.86,37.11
010,38.23,38.67,0.00,38.46
011,22.68,25.71,0.00,24.27
012,23.54,25.05,11.11,24.34
013,40.61,42.79,50.00,41.72
014,41.57,45.97,60.00,43.88
015,24.91,25.24,27.78,25.12
016,29.93,29.73,57.14,29.87
017,18.29,23.20,0.00,21.00
018,24.83,28.64,22.22,26.91
019,33.20,36.14,0.00,34.76
020,16.20,24.32,0.00,20.57
021,16.92,21.42,0.00,19.39
022,43.62,44.50,33.33,44.09
023,16.32,22.86,0.00,19.78
024,26.02,26.57,25.00,26.31
025,30.66,31.11,0.00,30.83
026,26.17,29.40,37.50,27.95
027,37.08,40.36,23.08,38.77
028,35.30,36.63,62.50,36.05
029,45.71,45.59,50.00,45.65
030,30.74,35.12,25.00,33.18
031,33.87,35.62,37.50,34.78
032,40.96,42.87,42.86,41.95
033,41.20,42.53,14.29,41.79
034,24.82,26.34,33.33,25.69
035,38.29,39.87,20.00,39.07
036,42.90,46.81,40.00,44.93
037,17.44,18.50,28.57,18.09
038,16.97,17.40,0.00,17.15
039,37.91,38.92,0.00,38.42
040,35.33,35.42,25.00,35.35
041,28.28,33.74,20.00,31.31
042,34.46,36.99,42.86,35.80
043,14.87,21.08,50.00,18.49
044,25.97,29.64,12.50,27.97
045,35.33,38.64,50.00,37.11
046,39.22,43.42,66.67,41.66
047,44.75,45.58,37.50,45.16
048,30.63,32.46,8.330,31.52
049,29.90,34.96,0.00,32.52
050,16.81,22.30,0.00,19.84
051,13.41,18.28,14.29,16.08
052,47.02,47.68,50.00,47.37
053,25.72,29.71,20.00,28.04
054,33.44,32.57,50.00,33.01
055,31.67,33.21,35.71,32.50
056,30.12,34.02,50.00,32.34
057,25.19,28.45,35.71,26.97
058,15.97,21.41,21.43,18.92
059,13.88,19.54,0.00,17.08
060,15.41,18.23,53.85,17.20
061,37.79,37.89,0.00,37.73
062,48.69,51.95,66.67,50.33
063,40.37,46.10,100.0,43.26
064,31.57,36.96,42.86,34.61
065,23.90,27.97,33.33,25.94
066,18.60,21.05,33.33,19.95
067,30.04,29.85,11.11,29.90
068,35.68,39.94,0.00,37.81
069,35.20,35.58,0.00,35.35
070,37.39,37.45,40.00,37.42
071,21.95,26.93,11.11,24.66
072,11.03,14.70,7.140,13.18
073,37.74,38.18,25.00,37.96
074,17.33,23.91,66.67,21.32
075,31.57,35.21,30.77,33.55
076,32.60,34.73,20.00,33.77
077,25.69,27.94,11.11,26.88
078,35.43,36.62,16.67,36.05
079,42.28,42.48,20.00,42.34
080,33.81,35.09,61.54,34.56
081,32.35,35.94,25.00,34.27
082,21.29,26.08,15.38,24.00
083,30.23,33.91,33.33,32.13
084,23.65,27.62,9.090,25.69
085,33.41,36.81,45.45,35.19
086,19.01,23.53,66.67,21.65
087,26.00,29.68,0.00,27.90
088,25.24,28.34,25.00,26.96
089,30.88,32.82,0.00,31.87
090,24.80,28.55,40.00,26.90
091,36.75,39.50,18.18,38.19
092,44.07,47.49,66.67,45.86
093,39.17,39.89,25.00,39.49
094,41.39,42.16,0.00,41.75
095,15.22,19.01,53.85,17.48
096,36.07,35.78,25.00,35.90
097,30.46,33.23,25.00,31.90
098,29.21,31.00,28.57,30.15
099,26.23,31.91,20.00,29.20
100,32.46,33.85,20.00,33.16
101,33.59,32.21,0.00,32.81
102,38.08,36.34,50.00,37.20
103,19.71,22.51,8.330,21.24
104,28.82,34.99,33.33,32.38
105,32.81,29.87,50.00,31.29
106,31.92,35.19,28.57,33.63
107,38.10,38.12,0.00,38.11
108,30.58,32.12,0.00,31.42
109,41.63,46.96,33.33,44.30
110,22.69,25.69,60.00,24.42
111,30.09,31.80,20.00,31.08
112,46.83,47.89,25.00,47.36
113,23.46,29.10,33.33,26.41
114,28.75,30.70,33.33,29.78
115,25.65,29.90,42.86,27.96
116,19.89,22.83,25.00,21.54
117,16.20,17.82,16.67,17.12
118,39.94,40.36,25.00,40.12
119,41.94,43.20,20.00,42.51
120,28.60,29.28,0.00,28.83
121,33.62,34.67,14.29,34.12
122,25.95,30.65,50.00,28.62
123,16.76,20.38,16.67,18.77
124,22.91,29.16,33.33,26.36
125,49.89,48.00,0.00,48.93
126,45.61,45.29,42.86,45.44
127,28.51,31.13,100.0,29.97
128,32.51,38.08,33.33,35.35
129,36.41,36.99,60.00,36.74
130,34.86,36.88,60.00,35.93
131,37.12,39.07,20.00,38.06
132,35.21,37.57,25.00,36.42
