AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,8.00,5.00,0.00,6.25,16.55,9.41,13.60
25-29,7.69,7.76,0.00,0.00,0.00,13.19,12.43,11.64
30-34,0.00,12.31,10.34,0.00,0.00,20.82,15.83,18.18
35-39,0.00,17.46,6.25,0.00,0.00,23.15,17.27,21.17
40-44,33.33,18.27,24.00,0.00,0.00,31.93,12.37,28.06
45-49,25.00,23.94,0.00,0.00,25.00,36.14,22.22,32.96
50-54,0.00,31.03,6.67,50.00,12.50,40.67,24.59,37.29
55-59,0.00,33.33,33.33,0.00,23.08,45.96,35.71,42.67
60-64,25.00,36.87,20.00,0.00,50.00,52.50,22.64,48.56
65-OVER,0.00,39.64,0.00,0.00,42.86,53.81,26.71,50.87
TOTAL,14.29,23.26,9.49,20.00,13.75,37.68,18.47,33.38
