AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.600,8.700,0.00,0.00,16.12,5.710,9.990
25-29,0.00,6.140,13.33,0.00,28.57,17.63,14.29,11.91
30-34,0.00,12.54,8.330,0.00,10.00,23.95,17.24,18.86
35-39,0.00,18.08,0.00,0.00,0.00,25.75,22.73,22.00
40-44,0.00,19.10,0.00,0.00,0.00,35.47,13.89,27.43
45-49,0.00,18.63,40.00,0.00,0.00,31.66,23.68,25.93
50-54,40.00,18.95,50.00,0.00,42.86,37.38,40.00,31.27
55-59,66.67,26.09,12.50,0.00,0.00,43.36,27.27,36.14
60-64,50.00,32.53,66.67,100.0,0.00,42.75,24.32,38.65
65-OVER,0.00,28.69,33.33,50.00,50.00,47.00,35.06,41.28
TOTAL,22.73,19.08,18.75,25.00,18.97,36.54,21.90,29.01
