PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,0.00,26.13,18.75,50.00,47.37,43.44,25.48,35.51
GAINES SCHOOL,28.21,24.95,26.32,0.00,30.00,37.53,24.38,31.97
BARNETT SHOALS,22.73,22.01,34.48,0.00,36.00,41.43,25.18,37.72
1D,27.50,37.69,28.57,0.00,24.14,47.87,36.03,44.44
2A,25.00,23.32,14.29,0.00,23.33,30.57,13.96,23.88
2B,15.91,19.14,30.43,0.00,20.45,30.28,19.58,22.33
3A,50.00,17.37,15.00,0.00,20.00,29.17,21.48,21.93
3B,17.97,16.92,22.73,0.00,24.18,25.18,23.56,22.89
4A,12.90,14.93,27.27,100.0,20.00,28.77,22.26,23.75
4B,21.93,17.54,31.19,100.0,20.25,33.05,27.36,30.05
5A,19.51,37.19,35.71,50.00,42.11,43.31,31.50,40.52
5B,28.57,32.34,25.64,100.0,30.00,45.43,24.03,38.11
5C,33.33,31.82,50.00,0.00,40.74,44.78,40.20,43.23
5D,0.00,26.85,15.72,0.00,18.52,42.89,21.29,30.68
6A,8.47,26.48,23.33,0.00,21.21,41.97,23.89,34.53
GEORGIA SQUARE MALL,24.32,26.19,20.69,0.00,20.37,44.73,25.20,36.64
6C,25.71,31.80,25.58,0.00,21.21,39.31,23.25,35.08
6D,28.57,30.77,39.13,0.00,37.50,43.27,36.99,39.58
TIMOTHY ELEMENTARY,34.25,31.33,20.41,0.00,22.58,42.29,24.67,37.07
7B,30.00,14.04,18.75,0.00,31.43,37.34,24.27,32.83
7C,26.42,15.38,24.32,100.0,31.82,43.25,28.10,39.20
8A,32.61,19.24,32.47,75.00,21.62,42.41,24.46,34.66
8B,25.64,23.49,13.16,100.0,6.25,42.70,25.00,35.74
8C,23.08,21.22,24.56,0.00,32.20,32.31,22.04,28.64
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,23.41,23.37,24.15,50.00,26.29,38.60,25.05,32.44
