PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HARBINS A,12.09,25.58,19.19,25.00,22.68,43.49,25.00,34.63
ROCKBRIDGE A,18.52,28.72,12.50,25.00,16.90,35.76,22.39,29.19
DACULA,11.11,27.03,21.95,14.29,23.40,42.51,21.55,33.02
SUWANEE A,13.40,25.77,23.21,0.00,8.00,34.97,16.67,28.51
BAYCREEK A,10.61,31.98,29.17,33.33,26.53,49.46,28.08,41.52
GOODWINS A,10.82,31.98,20.85,33.33,26.09,40.40,18.65,32.12
DULUTH A,11.66,31.58,23.21,33.33,27.04,41.52,19.27,32.85
DUNCANS A,4.95,36.93,30.37,100.0,38.10,44.86,30.70,41.01
PUCKETTS A,10.81,27.17,18.28,66.67,23.44,42.31,27.08,37.11
CATES A,9.26,31.65,20.00,20.00,21.74,44.26,25.82,38.46
BERKSHIRE A,10.25,24.02,16.36,0.00,17.46,38.53,11.27,24.27
BERKSHIRE B,10.30,22.31,15.38,0.00,17.52,43.07,12.89,24.34
DUNCANS C,17.98,38.14,28.17,0.00,34.62,45.49,29.78,41.72
GARNERS A,11.95,38.40,21.18,0.00,30.19,49.25,30.30,43.88
LAWRENCEVILLE A,10.81,17.95,12.11,0.00,16.88,33.31,15.03,25.12
LAWRENCEVILLE B,8.11,29.46,21.43,16.67,23.08,39.14,17.37,29.87
MARTINS A,6.00,23.20,17.69,0.00,18.18,29.85,12.80,21.00
MARTINS B,10.64,23.81,20.20,20.00,15.38,41.08,14.01,26.91
MARTINS C,22.67,30.35,23.21,0.00,25.00,42.32,25.88,34.76
PINKCNEYVILLE A,2.72,19.92,21.77,0.00,14.08,33.26,12.38,20.57
PINCKNEYVILLE B,8.54,15.84,16.61,16.67,14.94,38.53,10.85,19.39
PINCKNEYVILLE C,15.48,29.17,30.77,16.67,43.48,51.50,32.24,44.09
PINCKNEYVILLE D,13.10,20.48,15.16,0.00,14.58,32.06,13.54,19.78
SUGAR HILL A,8.99,17.88,13.33,100.0,21.28,32.45,17.01,26.31
SUGAR HILL B,13.54,26.18,22.18,0.00,21.43,35.34,20.18,30.83
HOG MOUNTAIN A,8.87,23.23,26.73,40.00,23.53,34.96,19.53,27.95
HOG MOUNTAIN B,11.52,32.27,27.10,75.00,25.00,45.21,30.24,38.77
ROCKYCREEK A,9.78,29.60,20.94,33.33,26.80,42.78,26.99,36.05
CATES B,15.15,32.56,34.78,0.00,23.08,50.32,29.51,45.65
CATES C,24.00,27.49,16.67,0.00,26.47,43.46,19.56,33.18
HOG MOUNTAIN D,7.34,28.54,15.83,0.00,26.56,41.59,27.30,34.78
