PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HOLLIS HAND,7.69,5.81,3.45,0.00,0.00,26.79,15.53,23.34
ADMINISTRATION BLDG,0.00,7.26,5.00,0.00,7.14,13.71,3.93,9.02
HAMMETT RD,0.00,11.33,6.00,0.00,5.88,17.23,7.06,13.19
GRIGGS CENTER,0.00,11.99,0.00,0.00,5.88,8.39,5.74,11.38
WEST POINT,0.00,7.84,0.00,100.0,6.25,14.19,3.33,9.70
HOGANSVILLE,14.29,9.33,6.67,50.00,4.00,13.16,3.30,11.26
EAST VERNON,0.00,14.44,4.76,0.00,0.00,21.93,10.59,20.32
ROSEMONT,0.00,17.97,12.12,0.00,11.11,20.53,8.59,19.52
MOUNTVILLE,11.11,13.94,23.08,0.00,14.29,21.12,3.16,17.93
MCLENDON,8.33,17.66,11.54,0.00,4.55,19.39,10.27,18.47
LONG CANE,14.29,16.67,0.00,0.00,4.55,19.86,6.51,18.36
GARDNER NEWMAN,0.00,14.46,0.00,0.00,6.25,15.98,2.46,14.25
GRAY HILL,8.33,16.76,0.00,0.00,14.29,17.12,6.96,16.14
HIGHLAND,0.00,16.25,0.00,0.00,15.38,13.80,8.49,14.24
NORTHSIDE,0.00,10.52,6.45,0.00,18.75,25.82,11.41,19.74
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.94,11.28,6.07,8.70,7.00,19.60,7.25,15.88
