AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,10.53,5.34,2.88,0.00,0.00,6.01,1.76,4.32
25-29,5.13,2.69,3.64,0.00,3.33,4.20,3.02,3.60
30-34,0.00,3.33,1.33,0.00,3.77,7.00,4.79,5.59
35-39,9.09,5.00,7.25,0.00,4.55,10.14,4.38,7.84
40-44,12.50,10.43,3.39,0.00,10.34,13.36,9.27,11.75
45-49,16.67,11.93,5.80,0.00,6.67,15.45,7.99,12.98
50-54,16.00,14.91,5.56,0.00,14.81,19.46,9.06,16.49
55-59,21.05,18.18,15.38,33.33,3.45,21.87,9.88,19.24
60-64,23.08,25.12,3.33,0.00,19.05,23.81,11.58,21.96
65-OVER,25.00,37.76,8.70,0.00,29.41,30.06,17.83,29.22
TOTAL,14.42,14.92,5.24,2.00,7.61,17.56,7.33,14.65
