PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
KIOKEE BAPT CHURCH,11.54,29.20,0.00,0.00,13.33,29.36,11.92,27.67
LEWIS METHODIST,7.95,20.50,5.66,0.00,12.50,19.09,12.11,17.70
WOODLAWN BAPT,8.11,18.79,0.00,0.00,0.00,28.10,17.00,24.58
PATRIOTS PARK,7.14,19.74,14.05,25.00,14.29,20.39,12.58,18.81
NEW LIFE CHURCH,1.45,15.17,6.29,7.14,2.00,14.23,8.11,12.81
HARLEM BRANCH,23.53,17.88,7.27,25.00,8.57,21.62,6.45,19.44
BESSIE THOMAS CENTER,20.00,15.50,4.76,0.00,40.00,21.19,5.51,19.62
PHILADELPHIA CHURCH,6.06,15.24,3.33,0.00,10.34,14.62,4.47,12.98
LIBERTY PARK -,10.00,13.71,4.46,0.00,1.56,12.35,5.80,11.36
GROVETOWN METHODIST,5.26,13.09,3.74,0.00,10.53,14.85,6.54,12.38
G A APOSTOLIC CHURCH,7.14,27.54,10.20,50.00,12.00,25.94,12.50,23.98
GROVETOWN MIDDLE,7.14,11.54,5.20,14.29,11.29,12.67,6.84,10.98
WARREN BAPTIST,8.00,15.69,5.61,0.00,8.82,13.97,9.94,13.42
EUBANK/BLANCHARD CTR,0.00,20.96,0.00,50.00,0.00,26.76,15.48,24.89
SECOND MT. CARMEL,0.00,21.97,0.00,0.00,0.00,27.41,0.00,22.42
DAMASCUS BAPT,0.00,44.44,20.00,0.00,25.00,28.25,10.94,26.99
COL CTY BOARD OF EDU,17.07,17.13,7.35,0.00,9.38,25.20,10.53,21.71
GREENBRIER HIGH,11.11,19.43,3.39,0.00,14.29,19.64,13.10,18.38
REDEEMER CHURCH,7.62,25.73,7.62,0.00,7.14,20.51,11.41,19.34
RIVERSIDE ELEMENTARY,5.00,25.75,14.71,0.00,0.00,28.10,10.71,25.72
GRACE BAPTIST CHURCH,10.71,26.32,9.71,16.67,10.91,22.35,8.15,20.68
CHRIST SANCTIFIED,14.58,21.25,5.56,0.00,13.79,22.62,7.69,20.62
BLANCHARD PARK,13.64,25.45,0.00,0.00,11.11,20.17,8.57,19.28
MTZ COL FIRE DEPT #4,2.08,14.03,8.20,0.00,3.12,17.64,4.70,14.48
BELAIR BAPTIST CHURCH,10.96,22.67,14.29,16.67,7.32,23.92,7.54,21.32
MARVIN METHODIST,4.84,16.36,1.82,40.00,14.29,21.40,5.97,17.89
WESTSIDE BAPT CHURCH,11.11,27.27,24.00,25.00,14.29,30.15,7.41,27.76
TRINITY BAPT CHURCH,16.67,11.22,14.81,0.00,5.00,21.05,11.32,18.88
ABILENE BAPTIST,4.76,15.66,10.00,0.00,13.64,20.93,3.33,18.44
AUGUSTA CHRISTIAN,11.84,15.35,9.43,0.00,21.21,23.10,7.65,20.22
STEVENS CREEK ELEM,16.78,20.41,19.23,0.00,21.28,33.82,14.81,29.97
GOSPEL WATER BRANCH,7.69,24.38,5.88,0.00,16.00,32.11,12.93,27.11
GENESIS CHURCH,13.87,15.97,3.23,0.00,17.86,27.93,19.25,24.59
STEVENS CREEK,25.29,31.01,12.50,0.00,11.90,34.91,14.50,31.92
MTZ COL FIRE HDQTR.,8.00,7.98,2.94,0.00,0.00,18.40,5.83,14.23
LAKESIDE MIDDLE,12.77,19.57,4.00,0.00,9.76,15.71,5.38,14.68
MARTINEZ BAPTIST,11.43,15.56,7.02,0.00,3.33,21.10,9.58,17.88
GOLD CROSS EMS,9.52,26.45,13.33,0.00,4.35,27.57,12.84,25.59
CHURCH OF OUR SAVIOR,2.56,17.10,4.29,0.00,9.68,22.37,3.12,18.21
WEST ACRES BAPTIST,12.50,25.00,19.72,0.00,9.38,26.21,8.72,23.73
JOURNEY COMM.,8.33,28.57,6.67,25.00,7.14,37.85,13.51,34.89
WESLEY METHODIST,13.89,24.88,11.11,50.00,19.51,27.84,10.05,25.19
COL CTY MAIN LIBRARY,18.52,16.56,12.96,25.00,20.00,25.23,16.75,22.59
"CHRIST CHURCH,",16.39,23.70,14.29,0.00,10.53,24.81,10.87,22.82
BLUERIDGE ELEMENTARY,13.86,16.61,5.88,0.00,16.67,19.91,7.28,17.65
CHRIST THE KING CH,10.65,33.93,8.70,0.00,19.51,32.61,15.47,28.56
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,11.45,18.61,7.78,8.09,11.01,23.08,9.43,20.18
