PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1,0.00,6.250,15.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.26,35.37,100.0,33.91,25.14,29.29
10,0.00,3.640,3.110,0.00,3.230,6.900,0.00,0.00,0.00,0.00,4.190,5.300,0.00,10.00,4.550,0.00,10.23,14.46,0.00,18.68,18.86,13.61
11,0.00,5.980,5.430,0.00,3.700,3.030,0.00,0.00,0.00,0.00,4.860,6.620,0.00,10.00,16.67,0.00,23.93,24.56,0.00,20.02,18.56,17.88
12,0.00,6.850,1.400,0.00,6.900,7.140,0.00,0.00,0.00,0.00,3.490,0.00,0.00,0.00,0.00,0.00,12.29,16.49,0.00,12.69,15.49,11.54
13,0.00,0.00,0.250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.520,0.00,0.00,0.00,0.00,0.00,0.570,0.470,0.00,1.020,0.650,0.520
14,0.00,6.670,7.140,0.00,21.05,0.00,0.00,0.00,0.00,0.00,5.410,3.330,0.00,11.76,0.00,0.00,18.48,24.64,0.00,24.03,20.52,19.04
2,0.00,4.140,2.500,0.00,17.39,9.520,0.00,0.00,0.00,0.00,7.940,10.81,0.00,6.900,3.570,0.00,29.55,28.73,0.00,17.80,15.41,19.44
3,0.00,9.810,8.160,0.00,3.570,10.00,0.00,33.33,0.00,0.00,14.71,20.69,0.00,4.350,0.00,0.00,18.17,17.29,0.00,28.34,25.22,20.58
4,0.00,4.310,6.760,0.00,8.330,2.860,0.00,0.00,0.00,0.00,2.160,1.010,0.00,2.860,0.00,0.00,10.34,11.00,0.00,20.35,17.57,13.13
5,0.00,5.560,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.21,21.67,0.00,28.07,28.12,24.15
6,0.00,10.53,6.330,0.00,16.67,21.43,0.00,0.00,0.00,0.00,4.000,0.00,0.00,8.330,16.67,0.00,18.94,21.56,0.00,25.95,17.45,18.83
7,0.00,2.540,2.240,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.120,4.050,0.00,7.690,4.000,0.00,18.39,21.88,0.00,15.04,13.30,13.93
9,0.00,2.750,1.230,0.00,3.570,3.570,0.00,0.00,0.00,0.00,2.860,9.230,0.00,7.690,5.260,0.00,14.18,15.33,0.00,18.40,18.01,13.87
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,4.850,4.000,0.00,5.970,5.150,0.00,2.700,0.00,0.00,4.110,4.560,0.00,6.540,5.240,0.00,16.99,18.78,9.090,20.02,18.42,15.54
