AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,6.25,2.92,4.55,0.00,3.70,8.68,2.82,6.96
25-29,0.00,1.88,5.26,0.00,7.69,4.26,4.38,3.94
30-34,9.09,6.40,0.00,0.00,0.00,8.39,5.33,7.81
35-39,14.29,4.35,0.00,0.00,0.00,12.67,2.86,11.15
40-44,9.09,6.14,0.00,0.00,0.00,12.79,3.37,11.17
45-49,12.50,11.45,0.00,0.00,25.00,17.82,2.50,16.05
50-54,33.33,12.08,11.11,0.00,0.00,20.34,5.48,18.57
55-59,0.00,11.54,0.00,0.00,25.00,23.01,6.10,20.77
60-64,0.00,13.14,0.00,0.00,25.00,30.34,4.69,27.33
65-OVER,16.67,19.57,12.50,0.00,40.00,34.94,17.16,33.14
TOTAL,8.79,10.01,3.85,0.00,8.97,21.43,5.51,19.01
