AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.37,5.69,0.00,0.00,8.18,2.62,5.32
25-29,0.00,2.19,3.10,0.00,0.00,7.83,3.00,5.31
30-34,14.29,4.44,5.41,0.00,10.00,10.06,4.35,7.82
35-39,9.09,3.93,13.56,0.00,15.38,13.53,8.86,10.36
40-44,0.00,5.15,2.94,0.00,0.00,15.75,6.52,11.77
45-49,0.00,9.95,11.43,0.00,0.00,20.25,7.14,16.28
50-54,0.00,14.05,5.26,0.00,25.00,24.05,4.76,20.00
55-59,12.50,17.11,6.90,0.00,33.33,28.14,4.84,23.86
60-64,0.00,25.87,5.00,0.00,25.00,34.17,6.98,30.94
65-OVER,0.00,25.00,0.00,0.00,40.91,37.88,11.76,34.42
TOTAL,2.66,11.04,5.81,0.00,14.40,23.26,5.66,18.51
