AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,7.32,5.79,8.40,15.38,7.88,12.41,6.64,9.43
25-29,6.09,6.44,8.47,20.00,11.90,12.61,8.55,10.30
30-34,10.40,9.95,11.91,0.00,16.28,17.34,12.21,14.51
35-39,17.44,11.32,13.58,0.00,26.09,26.23,17.18,20.48
40-44,15.00,15.11,19.12,0.00,26.76,31.30,17.02,24.16
45-49,23.81,22.35,19.23,25.00,15.22,36.17,15.28,28.75
50-54,17.31,23.20,16.07,0.00,37.14,34.39,17.76,28.24
55-59,8.82,26.57,14.00,0.00,15.00,36.46,20.04,30.31
60-64,23.08,36.77,17.24,0.00,27.27,43.86,24.54,39.16
65-OVER,25.00,44.89,14.66,100.0,25.00,48.74,28.30,45.83
TOTAL,11.81,19.20,11.68,16.98,16.57,28.94,14.23,23.61
