AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.86,5.51,3.39,5.41,3.96,4.71,3.53,4.81
25-29,3.12,4.05,4.69,15.38,3.33,3.77,2.93,3.85
30-34,0.00,7.40,5.88,11.11,6.19,5.75,4.77,6.38
35-39,4.35,10.39,5.83,0.00,5.38,7.51,8.13,8.94
40-44,6.10,15.23,4.90,33.33,10.00,9.43,7.94,12.17
45-49,8.75,17.99,4.18,0.00,8.91,11.92,10.64,14.61
50-54,1.79,21.49,6.19,0.00,10.78,15.04,12.60,17.47
55-59,4.00,23.08,5.06,0.00,10.34,18.35,12.39,19.24
60-64,4.55,29.07,9.73,16.67,15.09,23.90,13.60,24.44
65-OVER,8.55,32.75,7.37,0.00,25.60,31.77,17.04,30.45
TOTAL,4.49,15.40,5.07,6.48,8.83,16.86,8.52,14.85
