AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,19.84,0.00,0.00,0.00,10.45,13.33,13.58
25-29,0.00,21.70,0.00,0.00,0.00,5.850,2.700,10.53
30-34,0.00,27.83,0.00,0.00,0.00,12.79,3.700,16.71
35-39,0.00,27.17,0.00,0.00,0.00,15.53,6.250,18.41
40-44,0.00,28.09,0.00,0.00,0.00,17.01,8.000,19.29
45-49,0.00,29.41,33.33,0.00,0.00,25.42,9.520,25.69
50-54,0.00,44.55,0.00,0.00,0.00,20.54,25.00,27.03
55-59,100.0,30.53,0.00,0.00,0.00,24.36,26.32,26.75
60-64,0.00,37.11,0.00,0.00,0.00,28.10,20.00,30.06
65-OVER,50.00,40.00,0.00,0.00,0.00,35.44,31.58,35.96
TOTAL,28.57,30.83,4.170,0.00,0.00,22.91,14.45,24.38
