AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,16.67,4.33,0.00,0.00,0.00,9.76,2.79,6.24
25-29,0.00,4.34,0.00,0.00,16.67,8.93,4.20,6.57
30-34,0.00,7.24,0.00,0.00,16.67,14.48,2.63,10.99
35-39,20.00,10.95,37.50,0.00,0.00,19.00,3.12,15.40
40-44,0.00,17.28,0.00,0.00,0.00,18.28,5.77,16.87
45-49,25.00,22.59,0.00,0.00,50.00,20.70,7.46,20.21
50-54,0.00,22.77,0.00,0.00,50.00,22.98,6.12,21.85
55-59,0.00,30.35,0.00,0.00,25.00,30.46,12.28,29.40
60-64,0.00,37.30,0.00,0.00,0.00,34.31,5.88,33.52
65-OVER,0.00,38.65,20.00,0.00,0.00,41.10,11.61,39.32
TOTAL,8.11,20.28,4.82,0.00,12.50,26.27,5.46,22.64
