PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,4.53,7.74,0.00,6.30
02,5.88,13.37,0.00,10.19
03,30.92,28.83,50.00,29.78
05,12.44,14.26,0.00,13.48
06,7.17,11.39,0.00,9.69
07,29.53,28.00,0.00,28.71
08,23.07,24.19,0.00,23.67
09,18.39,17.94,0.00,18.15
10,19.83,19.58,0.00,19.66
11,22.93,23.53,0.00,23.18
12,19.43,16.81,0.00,18.08
13,17.98,17.15,33.33,17.58
14,14.48,14.07,0.00,14.25
16,14.65,16.69,0.00,15.78
17,15.88,17.08,0.00,16.50
19,19.42,20.12,0.00,19.79
20,21.47,20.00,0.00,20.70
21,35.55,36.14,0.00,35.81
88888,0.00,0.00,0.00,0.00
99999,0.00,2.56,0.00,1.37
TOTAL,19.00,19.52,4.55,19.27
