AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.05,0.00,0.00,12.50,11.34,2.76,7.03
25-29,11.11,3.86,0.00,0.00,0.00,11.64,4.67,8.28
30-34,20.00,5.15,0.00,0.00,0.00,14.57,6.19,10.97
35-39,0.00,7.45,0.00,0.00,0.00,18.63,17.39,14.86
40-44,16.67,9.36,0.00,0.00,25.00,25.30,5.00,19.22
45-49,0.00,13.27,100.0,0.00,0.00,27.65,9.18,22.09
50-54,0.00,17.62,0.00,0.00,40.00,29.64,5.33,24.71
55-59,0.00,20.87,0.00,0.00,25.00,35.78,7.81,30.04
60-64,0.00,26.35,0.00,0.00,33.33,38.21,15.07,33.65
65-OVER,10.00,28.37,0.00,0.00,16.67,48.28,19.63,43.34
TOTAL,6.67,15.15,1.79,0.00,15.25,31.55,7.41,25.13
