PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HACKLEBARNEY/CASON,0.00,14.34,18.18,0.00,6.25,25.92,9.21,22.10
BLACKSHEAR,0.00,6.30,5.00,33.33,0.00,25.55,8.99,22.84
ST JOHNS/BLACKSHEAR,0.00,16.00,0.00,0.00,14.29,30.01,7.14,27.42
OTTER CREEK,0.00,31.03,0.00,0.00,0.00,28.91,10.66,26.81
PATTERSON,0.00,15.86,0.00,0.00,0.00,31.39,11.63,27.52
MERSHON,0.00,26.67,0.00,0.00,0.00,40.17,15.15,36.50
ALABAHA,0.00,3.85,0.00,0.00,0.00,34.92,7.06,30.69
SUNSET/SWEAT,0.00,0.00,0.00,0.00,0.00,37.29,12.50,34.09
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,13.89,4.23,9.09,4.65,28.81,9.32,25.47
