AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.19,5.00,0.00,0.00,8.41,2.03,6.87
25-29,0.00,1.90,0.00,0.00,0.00,7.28,4.85,6.43
30-34,0.00,1.09,25.00,0.00,0.00,10.18,9.68,9.32
35-39,0.00,7.58,12.50,0.00,0.00,14.85,8.06,13.70
40-44,20.00,7.46,0.00,0.00,0.00,17.57,5.97,15.89
45-49,0.00,9.20,0.00,0.00,0.00,20.88,6.45,18.95
50-54,10.00,6.33,0.00,0.00,0.00,23.53,3.17,21.07
55-59,14.29,15.38,16.67,0.00,0.00,24.10,9.09,22.65
60-64,0.00,13.10,40.00,0.00,0.00,26.48,3.33,24.79
65-OVER,0.00,22.89,0.00,0.00,14.29,35.36,14.29,33.90
TOTAL,4.84,9.80,7.53,0.00,2.56,22.21,6.23,20.15
