PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
15,0.00,27.36,0.00,50.00,18.18,27.77,11.11,26.69
17,0.00,12.89,0.00,0.00,50.00,21.20,0.00,16.53
28,33.33,30.22,0.00,0.00,16.67,28.70,12.00,28.16
29,0.00,17.65,16.67,0.00,25.00,20.81,0.00,19.40
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
C1-27,9.090,15.93,3.030,0.00,8.330,23.87,3.230,16.95
C2-27,5.000,15.37,5.710,0.00,29.17,27.17,10.26,22.26
C3-27,12.50,17.88,0.00,0.00,0.00,29.96,8.450,19.60
E-27,6.250,23.58,0.00,0.00,20.00,30.90,9.520,26.62
N-26,0.00,0.00,0.00,0.00,0.00,25.16,8.330,22.28
O-26,0.00,19.68,11.11,0.00,50.00,23.63,15.62,21.64
W-27,0.00,25.19,0.00,0.00,18.18,20.44,13.24,21.58
TOTAL,8.510,19.04,2.840,20.00,21.84,25.86,8.700,21.65
