AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,0.00,3.70,12.50,0.00,7.41,3.25,6.64
25-29,0.00,0.00,0.00,0.00,0.00,7.06,4.76,6.48
30-34,0.00,7.69,6.25,0.00,0.00,12.46,4.35,11.39
35-39,0.00,12.50,0.00,0.00,0.00,14.83,7.23,14.05
40-44,0.00,9.09,0.00,0.00,0.00,18.55,6.49,17.31
45-49,0.00,17.65,20.00,50.00,0.00,21.20,7.50,20.33
50-54,0.00,10.00,10.00,0.00,0.00,22.92,8.74,21.52
55-59,66.67,29.41,9.09,0.00,37.50,26.44,3.48,25.00
60-64,28.57,33.33,14.29,0.00,25.00,30.78,14.61,29.83
65-OVER,0.00,21.74,6.67,0.00,22.22,36.89,14.34,35.58
TOTAL,9.84,13.43,6.29,9.52,11.32,24.30,7.44,22.73
