AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.97,5.44,5.72,3.15,6.47,13.26,5.25,6.84
25-29,5.86,5.08,6.84,6.12,7.00,10.82,5.67,6.74
30-34,8.10,7.97,8.87,4.62,8.66,14.65,8.58,10.16
35-39,9.20,11.31,11.49,11.48,12.33,18.33,11.60,13.52
40-44,12.42,15.35,13.20,18.18,12.62,21.49,11.82,16.82
45-49,9.29,18.97,12.17,11.76,14.71,23.73,11.78,19.52
50-54,9.42,23.11,14.64,8.70,16.38,27.46,12.31,23.15
55-59,10.51,27.26,18.25,17.07,18.93,30.75,13.86,26.96
60-64,9.09,34.13,16.28,8.33,21.39,35.69,15.46,32.67
65-OVER,8.53,39.60,16.15,5.80,21.32,40.20,18.04,37.37
TOTAL,8.54,18.49,10.42,8.14,12.00,25.61,10.50,19.47
