PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FIRST PRESBYTERIAN,15.62,20.47,8.93,0.00,11.11,27.58,11.11,25.28
JEA BUILDING,14.29,26.94,10.26,0.00,5.88,21.50,10.73,20.59
CENTRAL CHURCH OF,4.00,28.67,15.79,0.00,18.75,25.25,15.00,24.31
GRACE UNITED,3.45,15.26,8.00,0.00,14.29,21.38,7.20,18.78
IMMANUEL BAPTIST,10.53,12.73,4.35,0.00,11.76,12.20,6.33,11.49
ST. THOMAS EPISCOPAL,14.29,33.33,20.00,0.00,28.57,27.18,14.29,26.51
ISLE OF HOPE BAPTIST,13.33,37.50,0.00,0.00,25.00,25.72,11.46,24.97
THE SANCTUARY,14.29,17.92,4.76,0.00,17.65,19.74,10.68,18.37
ST LUKE CHURCH,5.00,23.89,4.76,0.00,10.53,22.29,9.52,21.13
FERGUSON AVE BAPTIST,26.67,18.73,7.69,40.00,19.05,23.22,8.99,21.59
ISLANDS CHRISTIAN CH,1.85,27.87,7.14,0.00,10.26,18.26,7.35,17.44
BLACKSHEAR,12.50,9.56,2.86,11.11,8.11,15.18,9.46,11.78
W W LAW CENTER,11.11,14.08,10.71,20.00,3.85,11.56,5.56,12.16
FELLOWSHIP OF LOVE,11.11,17.07,6.67,16.67,5.71,12.04,5.42,15.24
HOLY SPIRIT LUTHERAN,20.00,19.62,2.94,0.00,20.00,19.45,7.07,18.24
ELI WHITNEY COMPLEX,0.00,8.54,20.00,0.00,0.00,10.47,1.28,8.22
CHRIST COMMUNITY,0.00,14.30,17.39,25.00,13.79,22.59,7.32,16.07
SALVATION ARMY,7.14,16.12,4.44,0.00,12.00,19.33,6.91,16.14
STILLWELL TOWERS,6.67,12.00,0.00,0.00,0.00,15.54,8.51,12.32
WILLIAMS COURT APTS,5.00,18.56,9.09,0.00,7.89,15.05,10.22,15.29
OLD COURTHOUSE,14.29,33.33,10.00,0.00,12.50,19.62,11.11,18.71
ROSE OF SHARON,13.33,27.22,3.70,0.00,14.29,20.29,16.15,20.22
SAVANNAH HIGH SCHOOL,0.00,7.20,0.00,0.00,0.00,16.46,1.79,7.96
FIRST AFRICAN BAPTIST,0.00,17.74,0.00,0.00,5.56,8.22,5.38,15.80
ALDERSGATE YOUTH,0.00,10.30,7.69,0.00,8.33,16.86,7.69,12.35
JENKINS HIGH SCHOOL,0.00,19.76,0.00,100.0,0.00,17.95,2.56,17.37
COKESBURY METHODIST,0.00,38.46,20.00,0.00,11.11,30.26,15.79,30.14
BIBLE BAPTIST CHURCH,5.56,18.78,0.00,33.33,13.04,14.83,8.97,17.25
SOUTHSIDE BAPTIST CH,0.00,17.35,16.67,0.00,14.29,10.66,4.55,14.82
THUNDERBOLT MUN,0.00,20.55,0.00,25.00,0.00,20.57,9.92,19.05
NEW COV 7 DAY ADV CH,0.00,5.90,11.11,0.00,1.79,17.26,6.52,9.20
OGLETHORPE CHARTER,9.09,21.64,14.29,25.00,20.00,15.21,6.94,19.06
ELI WHITNEY COMPLEX,0.00,27.68,0.00,0.00,12.50,27.25,9.09,26.22
FRANK MURRAY,3.23,26.46,2.13,0.00,15.15,14.49,6.80,14.24
LIGHTHOUSE BAPTIST,6.90,35.48,6.25,20.00,13.33,20.59,7.46,19.91
SAINT FRANCIS,7.41,15.62,8.00,0.00,8.70,17.22,6.62,16.21
FIRST BAPTIST CHURCH,9.09,36.36,15.38,0.00,27.78,17.85,16.42,18.33
WILMINGTON ISLAND,4.84,18.18,17.07,0.00,11.54,15.90,7.98,15.10
WILMINGTON ISLAND,12.50,31.37,7.41,33.33,15.38,22.55,16.26,22.15
GUARD HOUSE COMM,0.00,35.00,0.00,0.00,25.00,23.85,18.52,23.51
TYBEE IS SCH CAFE,14.29,20.00,0.00,0.00,40.00,22.56,11.63,21.83
ST PETERS EPISCOPAL,8.00,26.92,30.00,0.00,12.50,26.59,17.44,25.63
SKID IS PRES CHURCH,9.09,13.64,18.18,0.00,40.00,26.00,23.90,25.61
SKID METHODIST CH,20.00,18.18,42.86,0.00,14.29,25.72,17.92,25.13
SKIDAWAY ISLAND STAT,5.56,62.50,0.00,0.00,0.00,27.15,13.40,26.23
BARTLETT MIDDLE,7.41,12.46,0.00,0.00,8.33,13.55,7.04,12.05
SENIOR CITIZEN CENTER,0.00,11.29,6.67,0.00,0.00,8.33,6.58,9.92
BUTLER PRESBYTERIAN,0.00,15.48,0.00,0.00,23.08,12.20,1.69,14.62
LIBERTY CITY,0.00,23.50,0.00,0.00,0.00,13.04,4.42,22.32
SEED CHURCH,3.33,15.27,0.00,0.00,0.00,6.02,4.78,11.33
ELKS LODGE,4.44,11.94,2.70,20.00,4.76,12.82,3.82,10.93
SAVANNAH PRIMITIVE,10.53,16.58,3.33,0.00,3.12,14.51,3.79,14.22
JONESVILLE BAPT CH,0.00,17.31,0.00,0.00,2.78,12.96,6.17,16.01
LARGO-TIBET ELEMENTA,4.62,15.33,1.08,0.00,2.08,11.12,4.53,12.30
WHITE BLUFF,5.00,12.76,3.64,0.00,13.79,18.77,4.61,14.40
WINDSOR FOREST,8.33,29.63,8.33,100.0,8.33,27.72,14.06,26.91
CRUSADER COMMUNITY,6.67,29.11,5.71,0.00,9.52,19.59,13.17,21.69
WINDSOR FOREST,4.55,16.81,3.51,100.0,7.41,20.00,6.72,16.86
THE LIGHT CHURCH,4.55,9.39,2.44,0.00,0.00,15.60,8.51,12.50
SAVANNAH COMMONS,23.08,16.18,1.23,0.00,12.90,14.75,6.59,14.38
TRINITY LUTHERAN,4.94,17.47,6.25,0.00,9.21,19.48,6.79,17.03
GEORGETOWN,4.76,25.09,9.60,12.50,9.09,18.75,8.86,18.94
BAMBOO FARMS,2.92,16.76,2.21,14.29,1.39,9.95,5.20,11.51
GARDEN CITY SENIOR,0.00,11.15,3.85,0.00,0.00,20.28,3.48,15.13
PB EDWARDS,0.00,11.98,0.00,0.00,0.00,16.43,6.14,14.38
LAKE SHORE COMMUNITY,0.00,17.18,4.92,0.00,4.08,6.69,4.14,11.70
WOODLAWN BAPTIST,0.00,11.99,5.88,0.00,5.56,14.93,5.17,12.40
POOLER CITY HALL,0.00,14.65,2.54,20.00,8.33,11.53,5.65,11.23
ROTHWELL BAPTIST,4.02,17.43,4.29,0.00,5.38,12.62,6.29,12.07
BLOOMINGDALE,0.00,9.70,3.45,0.00,4.00,12.37,3.75,11.09
SAVANNAH HOLY,1.67,15.83,2.33,0.00,7.69,12.07,8.81,12.27
PROGRESSIVE REC CTR,3.39,15.13,1.74,0.00,1.67,7.25,5.87,9.67
SEVENTH DAY ADV CHR,3.45,18.74,3.12,0.00,3.75,7.27,4.87,9.73
POOLER CHURCH,2.99,19.89,7.17,0.00,5.06,9.78,6.61,11.93
SOUTHSIDE FIRE,7.14,41.78,11.43,0.00,12.12,18.92,14.50,19.98
COASTAL CATHEDRAL,0.00,18.75,5.93,0.00,7.53,10.73,6.31,13.47
RICE CREEK SCHOOL,0.00,11.29,14.29,0.00,30.00,10.24,8.59,10.39
CIVIC CENTER,0.00,2.61,3.03,0.00,0.00,7.79,5.10,4.82
HELLENIC CENTER,0.00,10.98,14.29,0.00,10.00,14.23,8.76,12.38
SILK HOPE BAPTIST,14.29,12.08,5.26,0.00,0.00,12.94,3.51,11.76
WEST BROAD STREET,0.00,8.49,0.00,0.00,0.00,10.89,2.27,8.10
TOMPKINS RECREATION,0.00,13.90,8.33,100.0,11.11,6.25,5.88,12.99
WOODVILLE-TOMPKINS,0.00,18.95,0.00,0.00,0.00,3.33,9.09,17.50
