AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.67,0.00,0.00,12.50,10.59,6.78,7.43
25-29,0.00,6.71,0.00,0.00,33.33,12.89,6.90,9.01
30-34,0.00,8.23,0.00,0.00,0.00,14.75,5.00,10.57
35-39,0.00,10.61,0.00,0.00,0.00,24.02,6.25,15.60
40-44,0.00,18.18,0.00,0.00,50.00,30.23,0.00,23.45
45-49,0.00,21.97,0.00,0.00,0.00,21.63,12.50,21.54
50-54,0.00,20.20,0.00,0.00,0.00,27.10,50.00,23.90
55-59,0.00,28.12,0.00,0.00,0.00,30.72,0.00,28.75
60-64,0.00,26.95,33.33,0.00,0.00,36.39,7.14,31.37
65-OVER,0.00,28.64,0.00,0.00,0.00,40.76,21.74,36.11
TOTAL,0.00,17.89,4.55,0.00,17.65,29.38,9.28,23.11
