AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.10,5.60,3.43,5.26,4.00,8.15,4.01,6.04
25-29,2.73,4.75,4.38,6.25,4.08,7.57,3.50,5.50
30-34,1.92,7.74,4.81,0.00,6.58,11.57,7.42,8.93
35-39,5.43,12.72,0.00,11.11,13.64,15.64,9.05,13.32
40-44,10.58,15.88,5.41,0.00,11.67,18.54,6.67,16.08
45-49,5.77,19.45,10.45,0.00,9.80,20.44,7.30,18.87
50-54,5.80,22.56,20.00,12.50,13.21,24.82,7.66,22.45
55-59,7.50,28.97,12.50,22.22,7.02,29.45,8.69,27.73
60-64,6.10,36.11,10.20,11.11,17.14,35.29,11.93,34.05
65-OVER,6.90,40.74,10.17,30.77,9.33,40.09,15.78,39.05
TOTAL,5.73,19.44,6.64,10.68,7.80,25.52,7.71,20.84
