PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1258,12.09,13.50,14.29,12.86
1259,15.03,15.29,0.00,15.13
1260,18.27,18.19,0.00,18.21
1270,6.900,7.710,0.00,7.360
1271,19.85,18.43,33.33,19.12
1272,17.37,16.26,12.50,16.77
1273,13.32,13.73,0.00,13.51
1274,17.30,17.95,0.00,17.64
1275,10.81,13.47,0.00,12.30
1276,13.24,13.21,0.00,13.20
729,9.540,13.19,0.00,11.71
730,10.41,12.08,0.00,11.37
731,15.82,16.67,0.00,16.27
732,9.760,12.84,0.00,11.56
733,12.46,13.29,20.00,12.93
734,15.66,15.24,0.00,15.41
735,13.61,13.87,0.00,13.72
736N,13.54,17.91,0.00,15.86
736S,15.28,17.59,16.67,16.55
737,11.86,15.50,0.00,13.88
738,15.86,16.91,0.00,16.43
739,17.63,20.66,0.00,19.22
740,21.92,25.66,0.00,23.88
784,17.95,20.85,20.00,19.51
785,13.07,16.76,14.29,15.18
88888,0.00,0.00,0.00,0.00
99999,0.00,1.750,0.00,0.880
TOTAL,14.09,15.49,6.110,14.85
