AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.00,4.91,4.29,0.00,0.00,7.40,2.70,5.52
25-29,4.00,1.18,4.23,0.00,2.22,5.10,2.84,4.05
30-34,4.08,4.90,3.25,16.67,0.00,8.31,5.47,7.23
35-39,10.34,5.87,9.73,25.00,0.00,11.73,4.27,10.04
40-44,5.00,7.92,13.64,0.00,11.76,14.88,3.39,12.74
45-49,23.53,10.42,11.27,0.00,5.26,15.45,3.50,13.80
50-54,13.04,13.07,2.41,20.00,0.00,18.79,5.37,16.82
55-59,0.00,17.97,1.59,0.00,0.00,22.67,11.67,20.84
60-64,10.53,21.64,7.89,0.00,0.00,29.54,12.56,27.45
65-OVER,11.11,30.60,7.69,20.00,36.36,34.40,15.94,33.06
TOTAL,8.45,13.31,5.80,10.00,3.69,20.68,5.45,17.80
