AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.31,4.43,3.50,4.76,4.98,6.15,3.64,5.36
25-29,3.62,3.99,2.95,22.22,3.80,5.05,3.08,4.59
30-34,4.85,6.86,4.68,5.00,6.40,7.45,3.72,6.79
35-39,3.03,10.25,5.26,0.00,7.65,9.64,6.01,9.00
40-44,4.67,11.29,5.43,5.56,4.60,11.51,7.07,10.66
45-49,7.60,15.01,6.67,23.08,12.75,13.38,7.32,12.69
50-54,9.03,16.48,7.53,15.38,11.84,16.61,8.15,15.56
55-59,6.29,17.25,6.89,22.22,19.20,20.51,12.06,19.29
60-64,5.61,24.22,9.76,0.00,16.35,25.41,14.22,24.08
65-OVER,10.86,28.52,10.85,6.67,24.40,32.83,20.02,31.16
TOTAL,6.21,13.02,5.69,9.64,10.41,17.36,8.31,15.61
