AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.45,4.53,2.27,4.76,4.86,7.28,3.40,5.02
25-29,3.12,3.30,3.40,0.00,3.16,5.54,2.49,4.01
30-34,8.00,5.94,3.85,0.00,6.38,7.98,2.89,6.52
35-39,11.54,10.41,3.05,0.00,0.00,11.42,4.32,10.07
40-44,2.44,14.40,3.45,12.50,11.36,14.22,5.53,13.38
45-49,5.00,18.98,7.50,20.00,5.13,17.24,5.17,17.10
50-54,7.41,20.45,10.59,12.50,11.76,19.85,10.04,19.28
55-59,14.81,24.48,9.72,20.00,3.33,22.10,10.91,22.13
60-64,13.64,31.04,18.97,16.67,0.00,28.26,12.12,27.99
65-OVER,15.38,34.72,12.50,0.00,25.58,36.05,16.59,34.30
TOTAL,7.18,16.53,6.09,8.00,6.75,20.40,6.34,17.06
