PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
SHAW,9.93,13.93,0.00,12.25
MOULTRIE,16.53,16.10,0.00,16.28
AUTREYVILLE,20.72,15.43,0.00,17.86
BRIDGECREEK,28.19,23.26,0.00,25.65
CROSLAND,19.67,19.12,0.00,19.38
DOERUN,28.79,24.55,0.00,26.43
FUNSTON,31.03,26.20,0.00,28.39
HAMILTON,23.01,17.88,0.00,20.42
HARTSFIELD,34.21,24.63,0.00,29.19
HOPEWELL,21.33,18.97,0.00,20.07
LEE,22.73,15.40,0.00,18.78
MILLCREEK,24.06,25.35,0.00,24.69
MONK,23.86,19.75,0.00,21.67
MURPHY,31.86,25.05,0.00,28.24
NORMAN PARK,20.63,17.99,0.00,19.19
ROBINSON,24.94,21.73,0.00,23.09
THIGPEN,27.10,25.00,0.00,25.99
TYTY,20.95,23.79,0.00,22.43
WARRIOR,26.32,21.88,0.00,23.94
99999,0.00,0.00,0.00,0.00
TOTAL,21.06,18.59,0.00,19.70
