PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
AIR ACRES,13.76,12.57,0.00,13.13
ARNOLD MILL,19.35,16.99,33.33,18.15
AVERY,22.92,21.36,0.00,22.12
BALL GROUND,20.76,18.84,0.00,19.75
BASCOMB,16.05,15.02,0.00,15.51
BELLS,11.69,11.75,0.00,11.72
BOOTH,14.29,12.02,0.00,13.12
BRADSHAW,22.85,20.96,25.00,21.88
BRIDGEMILL,13.97,13.33,14.29,13.63
CANTON,18.36,17.53,0.00,17.89
CARMEL,11.58,10.69,20.00,11.12
WOODSTOCK,11.64,11.37,0.00,11.48
CLAYTON,18.81,16.85,0.00,17.77
CONNS CREEK,21.60,21.29,0.00,21.42
DEER RUN,14.11,14.32,0.00,14.22
DIXIE,12.01,11.80,0.00,11.89
FREEHOME,18.51,16.30,0.00,17.37
HICKORY FLAT,15.55,14.18,20.00,14.83
HIGHTOWER,20.39,18.15,0.00,19.24
HILLSIDE,16.20,16.02,0.00,16.10
HOLLY SPRINGS,16.53,14.18,0.00,15.29
KELLOGG,11.29,12.02,0.00,11.67
LIBERTY,10.54,10.40,20.00,10.48
LITTLE RIVER,13.45,12.39,0.00,12.85
MACEDONIA,22.09,19.50,0.00,20.74
MOUNTAIN ROAD,20.06,19.09,0.00,19.57
OAK GROVE,12.44,13.57,0.00,13.03
R M MOORE,24.61,22.78,0.00,23.66
R T JONES,18.71,17.28,0.00,17.95
ROSECREEK,17.97,16.96,0.00,17.41
SALACOA,26.51,26.27,0.00,26.39
SIXES,16.53,16.68,20.00,16.61
SUTALLEE,19.48,16.58,0.00,18.01
TEASLEY,15.45,14.50,9.09,14.94
TOONIGH,13.63,13.65,0.00,13.63
UNION HILL,20.64,19.16,16.67,19.87
UNIVETER,18.95,16.92,0.00,17.89
VICTORIA,15.80,16.62,0.00,16.19
WALESKA,24.48,23.83,0.00,24.15
WILDCAT,14.64,15.25,50.00,15.00
WOODLANDS,13.19,13.66,0.00,13.43
NEESE,13.64,12.32,14.29,12.93
TOTAL,16.17,15.12,8.90,15.61
