PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HAHIRA,0.00,6.67,7.27,0.00,21.05,18.18,0.00,0.00,0.00,0.00,2.33,0.00,0.00,6.67,6.67,100.0,16.37,21.33,0.00,14.71,13.04,17.26
TRINITY,0.00,3.52,6.18,0.00,3.50,3.17,0.00,0.00,0.00,0.00,3.33,6.98,0.00,6.25,6.06,0.00,10.21,14.08,0.00,12.63,10.94,11.00
NORTHSIDE,0.00,3.21,2.03,0.00,5.26,4.59,0.00,5.26,14.29,0.00,3.24,3.02,0.00,2.76,4.69,0.00,16.08,18.40,0.00,7.77,6.24,11.26
NAYLOR,0.00,5.56,3.57,0.00,16.67,10.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,19.35,19.89,0.00,20.21,14.19,18.01
RAINWATER,0.00,4.26,4.21,0.00,8.43,12.50,0.00,7.69,0.00,0.00,4.65,5.00,0.00,3.33,10.94,0.00,14.88,18.67,0.00,12.13,10.86,14.55
MILDRED,0.00,4.29,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,2.78,4.17,0.00,0.00,0.00,0.00,4.11,8.84,0.00,11.42,7.54,8.89
CLYATTVILLE,0.00,2.17,5.26,0.00,0.00,14.29,0.00,0.00,0.00,0.00,3.57,2.38,0.00,0.00,0.00,0.00,10.95,15.40,0.00,13.07,11.98,12.13
DASHER,0.00,3.75,9.47,0.00,5.26,0.00,0.00,0.00,50.00,0.00,3.70,3.33,0.00,30.77,28.57,0.00,13.15,15.81,0.00,14.85,13.04,13.91
S LOWNDES,0.00,3.61,10.58,0.00,5.00,25.00,0.00,50.00,0.00,0.00,3.70,3.33,0.00,7.69,20.00,0.00,11.98,13.93,0.00,6.03,8.24,11.74
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,3.71,4.56,0.00,5.74,6.74,0.00,4.84,8.06,0.00,3.38,4.35,0.00,4.95,7.09,6.25,13.91,17.14,0.00,9.86,8.18,12.25
