PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1A,15.65,15.59,0.00,15.60
1B,12.70,12.94,0.00,12.81
1C,16.93,13.48,0.00,15.14
1D,14.12,15.25,0.00,14.66
2A,12.48,12.62,0.00,12.53
2B,14.29,13.37,0.00,13.79
2C,12.15,11.77,0.00,11.95
3A,16.86,14.33,100.0,15.66
3B,15.61,13.45,0.00,14.46
3C,16.90,16.88,0.00,16.87
3D,13.67,13.72,0.00,13.68
4A,13.88,14.69,0.00,14.29
4B,14.42,16.84,0.00,15.65
4C,9.670,8.630,0.00,9.120
5A,12.91,11.22,0.00,11.99
5B,10.75,10.11,0.00,10.39
5C,15.91,12.90,0.00,14.26
99999,0.00,0.00,0.00,0.00
CH03,0.00,0.00,0.00,0.00
TOTAL,13.51,12.99,3.700,13.23
