AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.75,3.24,2.84,0.00,2.94,5.34,2.56,4.12
25-29,0.00,3.91,6.49,0.00,3.51,5.80,3.99,4.90
30-34,7.14,9.00,5.88,0.00,17.24,10.99,8.42,10.12
35-39,3.70,17.97,10.34,0.00,4.17,16.35,10.30,15.83
40-44,5.56,21.09,6.52,0.00,11.11,17.23,9.85,17.08
45-49,5.56,20.06,5.56,0.00,8.33,17.12,9.09,16.76
50-54,13.04,23.17,12.50,50.00,41.67,23.58,12.84,22.40
55-59,8.70,26.30,19.05,0.00,8.33,27.41,10.16,25.48
60-64,16.67,31.02,5.26,0.00,14.29,34.38,14.36,31.87
65-OVER,4.17,36.00,5.56,0.00,10.00,38.69,18.18,36.70
TOTAL,5.78,16.12,5.95,5.00,7.75,20.96,8.05,17.99
