AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.45,1.25,0.00,7.69,8.31,1.34,5.18
25-29,0.00,3.21,5.88,0.00,0.00,5.99,0.00,4.50
30-34,0.00,8.42,0.00,0.00,0.00,9.49,2.08,8.07
35-39,0.00,10.71,0.00,0.00,20.00,10.98,1.14,9.65
40-44,0.00,10.91,3.45,0.00,33.33,16.53,3.90,13.92
45-49,0.00,14.04,0.00,100.0,0.00,21.01,5.63,18.02
50-54,0.00,20.09,0.00,0.00,0.00,25.53,3.95,21.86
55-59,0.00,21.70,0.00,0.00,33.33,25.03,9.21,22.88
60-64,33.33,27.10,13.33,0.00,0.00,28.57,6.90,26.55
65-OVER,16.67,34.46,5.26,0.00,33.33,38.35,12.15,36.25
TOTAL,8.33,17.84,2.65,14.29,8.33,22.91,3.78,19.45
