AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.35,1.80,2.42,4.17,2.89,4.50,2.65,3.14
25-29,1.28,2.01,0.86,5.00,1.05,3.11,0.85,2.42
30-34,5.95,2.56,2.40,6.25,2.92,5.42,1.35,4.00
35-39,4.48,3.99,4.26,0.00,2.65,8.45,2.02,6.29
40-44,0.00,5.63,2.63,0.00,6.25,10.63,3.48,8.17
45-49,10.61,9.36,9.68,0.00,13.04,14.08,5.47,12.01
50-54,6.06,10.62,8.60,0.00,21.21,15.64,4.44,13.32
55-59,0.00,14.83,4.17,0.00,11.11,18.20,5.29,16.14
60-64,10.17,21.32,9.26,25.00,10.87,25.27,10.43,23.03
65-OVER,12.12,25.14,5.32,21.43,15.38,30.66,10.85,28.16
TOTAL,5.83,9.15,3.81,6.45,6.18,15.42,4.12,12.25
