AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.56,2.33,8.33,5.26,4.36,2.17,3.87
25-29,0.00,2.96,2.67,0.00,0.00,3.65,2.28,3.21
30-34,2.63,6.10,1.37,10.00,0.00,5.31,2.61,4.85
35-39,0.00,8.43,3.33,0.00,0.00,7.36,1.99,6.43
40-44,5.56,10.00,3.81,0.00,3.45,7.48,4.57,7.20
45-49,6.25,15.14,10.20,14.29,20.83,10.88,11.36,11.48
50-54,8.57,23.73,8.33,0.00,22.22,14.81,11.36,15.58
55-59,0.00,24.20,21.05,50.00,5.88,17.49,11.39,17.72
60-64,0.00,22.69,19.35,0.00,0.00,23.96,10.71,22.46
65-OVER,12.00,33.56,13.51,0.00,23.53,28.38,15.51,27.70
TOTAL,3.44,15.25,6.35,7.02,6.84,13.48,6.54,12.52
