AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.96,3.03,0.00,5.71,8.77,3.01,6.21
25-29,0.00,3.04,2.94,0.00,0.00,8.56,2.78,5.80
30-34,0.00,5.42,4.55,0.00,0.00,11.65,5.13,8.54
35-39,7.69,8.54,0.00,0.00,25.00,15.08,7.14,12.10
40-44,0.00,14.99,5.88,0.00,0.00,17.39,12.22,16.03
45-49,0.00,18.27,0.00,0.00,0.00,20.71,12.87,19.34
50-54,4.55,19.30,5.88,0.00,50.00,22.78,12.12,20.95
55-59,0.00,24.42,35.71,0.00,0.00,31.49,10.64,28.09
60-64,5.00,29.82,8.33,0.00,0.00,34.67,8.75,31.80
65-OVER,8.11,39.64,22.22,20.00,7.69,41.65,23.42,40.38
TOTAL,3.45,18.26,7.77,3.57,6.67,25.82,9.04,22.17
