PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
COLEMAN,0.00,3.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,55.00,0.00,60.00,35.00,219.0
SHELLMAN,0.00,8.00,13.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,137.0,111.0,1.00,253.0,164.0,689.0
BENEVOLENCE,0.00,9.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,124.0,118.0,0.00,63.00,44.00,368.0
CUTHBERT/COURTHOUSE,0.00,27.00,21.00,0.00,4.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,4.00,3.00,0.00,307.0,280.0,1.00,706.0,492.0,1849.0
CUTHBERT,0.00,5.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,215.0,115.0,345.0
CARNEGIE,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.0,135.0,0.00,20.00,16.00,326.0
FOUNTAIN BRIDGE,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,34.00,0.00,3.00,4.00,75.00
SPRINGVALE,0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,40.00,44.00,0.00,91.00,67.00,252.0
4TH DISTRICT,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,42.00,0.00,9.00,8.00,108.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00
TOTAL,0.00,64.00,62.00,0.00,7.00,2.00,0.00,1.00,1.00,0.00,2.00,4.00,0.00,5.00,3.00,0.00,893.0,821.0,2.00,1422.0,946.0,4235.0
